Symbol,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
300618,0.721486218,0.72424315,0,0,0,1.409075511,6.377310829,0,5.700145398,0,5.040895877,0,0
300619,0.702006822,0,3.562995284,22.06206008,10.02943939,12.78626249,28.59307158,41.59766471,54.52351593,26.52674856,13.42492731,32.27177602,19.3085153
300620,0,0,0,0.712642351,1.438906751,4.302668075,7.867742501,9.132435193,6.468148733,18.72988085,27.17392547,8.577578816,48.60142446
300621,0,0,14.44322453,19.30926071,0,2.13922496,0,2.1618798,2.124398436,27.08701783,44.75352346,39.40643844,22.5651788
300622,0,0,0,0,0,0,0,2.112705673,0,0,0,0,0
300623,0,12.71974986,0,3.562152996,0.70920591,0,16.37969642,4.963536063,12.67768004,7.092544052,7.745030474,12.87305181,19.34067213
300624,0,0,0,0,0,0,0,0,0,0,4.28837118,0,0
300625,0,3.571926724,3.583533716,2.873543648,10.64933886,17.99677899,7.961487811,14.5211553,10.88217993,7.912560568,18.73885974,28.23699626,33.58655139
300626,0,0,0,10.1153628,21.05525973,15.99341996,0,0,0,0,3.635492909,0,2.218450067
300627,0,0,0,2.169766258,11.49440196,65.07114106,81.24800697,49.60683375,59.18641054,43.94381564,10.95340968,16.01478392,17.60179288
300628,0,0.733905702,7.988502924,29.91451651,18.23669086,2.234624482,0.741126328,12.40184484,29.79914882,76.12874091,101.3099,74.77289885,50.20081296
300630,2.160895522,2.166457087,3.599322958,5.055500274,1.451257396,2.868827798,2.863722992,6.446218943,0,7.931362559,5.07634373,30.3978534,20.99444016
300631,2.875863673,10.85891668,15.91378794,27.44691344,29.24650165,19.60684162,32.42751304,30.90380648,19.47633588,36.71705912,17.14382259,12.1809355,12.18889229
300632,0,0,1.444574139,1.414226011,4.37723346,13.73706785,2.8556139,3.596030464,4.350422236,10.01880332,9.391489646,4.336464692,15.18181489
300633,0,0,5.764808763,13.73794069,25.20790261,44.20086204,61.47154019,83.99350564,89.9053006,140.1953412,113.1882562,107.8762029,50.01512011
300634,0,0.717526393,0.717526393,0,0,0,1.424504463,4.364764947,10.1955024,7.975829131,3.601445764,2.148505769,3.650525883
300635,0,0,0,0,0,0,0,0,2.210058122,2.202425112,0.713809333,0,1.443432521
300636,0,0,0.720820295,0.726785177,3.676048464,1.477055529,3.660191699,3.600319823,2.190168278,2.184488463,2.915636424,2.189895562,2.198638153
300637,0,0,0,7.998359088,0,0,6.513050394,0,5.747141101,15.19710677,2.181519768,0,8.021968064
300638,0,0,0.729558571,3.634744712,4.360840717,16.66770572,14.52557722,13.06247596,48.04680433,13.17624255,88.75258022,99.58904579,62.33647151
300639,0,5.727347459,3.620999464,4.252723446,2.171128805,2.91299586,4.210097799,0,0,7.207621314,12.18186069,12.90552072,24.93587053
300640,0,0,0,0,0.727248767,7.166029901,1.424116263,5.06948124,0,33.74191364,16.15766413,12.83564497,4.301030625
300641,2.125865459,2.846481882,2.843599041,5.705536002,0,2.123134577,4.92127523,9.171460225,10.60404548,10.55955617,4.192624112,7.726609687,4.921196341
300642,0,1.408611104,0,0,2.789658235,3.525336077,0,1.411744979,4.173722244,3.519667647,11.98527795,2.822619964,4.164088455
300643,0,0,0.715405452,0,0.715405452,2.148896434,11.26734407,10.52014768,0.688945086,4.959245291,7.103904093,4.196170989,5.695749089
300644,20.73173253,0,6.996708112,6.368405519,9.191341687,21.1024433,8.448715236,12.703765,18.25904128,20.50556769,13.4757684,26.14400787,19.79114879
300645,0,0,0,0,2.166837868,0,2.176963121,5.061790873,0,1.412917028,0,1.438844536,0.726691374
300647,0.712875598,0,2.153296807,0.713285602,4.319100568,30.26473442,23.2794826,26.6750576,29.68106544,31.73816657,24.57018091,5.762120207,5.802475913
300648,0,0,0,3.617346902,3.622468941,0.718727644,2.173889188,12.97570853,39.63174433,76.82570922,29.99868172,135.1703657,245.6581531
300649,0,0,0,1.384436495,2.76440981,2.81210725,2.083448106,4.223380898,4.208931263,7.141857237,6.393251956,5.660360879,5.721682141
300650,0,0,0,0,0,0,0,1.439918069,0,0,0,0,11.41055259
300651,7.190978647,11.60625367,0.714605208,9.321588466,0,13.55768986,8.634354156,19.95548508,14.35304488,9.922276263,17.83520404,12.08404631,4.969630252
300652,0,0,0,0,0,4.301165615,10.68486332,7.175701254,10.67808581,7.192847594,3.600396107,1.458482326,4.29995664
300653,0,0,0,4.289197462,0.726545521,4.33462627,13.55706939,9.828617955,0.731280881,0.727107438,1.427143498,10.74509983,1.418986935
300655,0,0,0,0,0,0,0,0,0,0,0.695117776,6.334593923,2.826254986
300656,0.715308874,0,0.709713396,2.098792096,2.126726602,9.21616065,0.724314584,0,9.217643517,7.890562362,11.9208479,3.507640668,5.110887704
300657,0,0,0,0,0,0,0,0.722915342,1.452451166,7.841602716,35.73522444,19.7068416,38.06571779
300658,0,0,0,2.232452804,0,3.640944048,17.80754125,10.6041846,12.82433683,11.39221261,7.82106526,15.06278195,7.238245574
300659,0,0,1.437322897,0.716097041,1.425115958,3.541213812,2.126930585,4.967270204,9.308672173,5.059970264,38.37048615,22.92627977,21.40605984
300660,0,0,0.708105652,3.597357942,4.871412847,19.885252,58.09832098,42.34467236,56.0530019,83.0555985,68.90782011,59.54081302,43.72735563
300661,0,0,22.26713381,6.479747164,12.3181637,2.895008749,22.2858668,16.60519069,33.40840095,135.4043229,127.9489918,125.54091,92.36636594
300663,0,0,0,0,0,0,0,0,0,0.727151887,1.435896353,1.453723816,1.459603657
300664,0,0,0.717812623,0,0,6.448714021,2.915543753,2.151145691,5.625925204,16.48894593,10.84716899,14.38653454,14.45537481
300665,0,2.890638035,0,5.067977349,5.116421691,4.293714337,3.677510358,3.572967374,4.328227546,7.907571907,18.09493531,5.790570099,6.467948609
300666,0,5.67016624,26.77721092,53.32917522,52.59882113,45.72593349,68.43272833,51.64840107,75.59549161,54.45394267,212.049526,257.4797826,133.4959277
300667,0,0,0,0,8.502916893,2.854715267,5.105773889,0,5.687621403,7.123037845,4.99735918,7.204488032,0.712423154
300668,0,0,0,0,0.719865994,0.714033991,2.879630327,0,7.219824844,1.444969407,0,0.725298503,2.180168314
300669,0,0,0,0.733477544,2.8418394,4.267054169,18.73076575,12.21650805,13.62593415,23.09124046,26.09305536,29.87684233,18.89130339
300670,0,0,0,0,0,2.142732549,5.068056128,2.900209222,2.171433957,8.707624802,17.54265174,21.11561136,19.71242519
300671,0,0,0,0,0,0,2.922871637,1.462858572,0.735585665,1.46741325,17.47816774,18.90616485,22.73867238
300672,0,0,0,2.182052391,5.105749625,24.12900145,52.94476159,56.90492936,73.13822978,75.33375493,67.2208283,58.63995968,40.81344922
300673,0,0,0,0,1.466817518,0,2.921398198,1.453033591,0,0.733395405,5.062585033,2.851323444,0.709908906
300674,0,0.691250448,1.417236007,0.72757805,0,0,1.446521794,0,1.407020115,0,2.8867738,18.75244439,8.454807741
300675,0,1.377350938,0.71669919,2.887809747,16.6960575,13.09396603,6.585890568,9.388165915,4.972108376,11.48725491,8.665592105,2.846873714,9.521212265
300676,1.428304287,10.81250282,13.00222434,18.64070499,29.00451341,11.64063706,17.33357658,34.36508997,17.88283265,12.82255457,27.17601925,26.43585824,14.25224935
300677,0,0,0,0,0,0,0,0,0,0,4.298621172,9.376535845,0
300678,0,0,3.557169988,2.912646959,6.478408116,5.712844375,4.308861227,3.577186456,3.583182749,7.139739666,16.40511614,9.379056397,4.354358922
300679,0,0,0,2.165683369,2.170845377,13.68797965,8.575023643,10.78533641,10.07928906,35.71829535,30.85651525,43.49951307,45.38457258
300680,0,0,43.74733142,70.459875,48.05393202,47.78842142,48.08680659,45.2853374,15.79972816,25.30770919,19.46533582,19.48174883,11.47375187
300681,0,0,0,1.425179456,0,0.722428815,34.33393561,24.11752677,12.87232556,35.22979564,18.64942186,14.97357575,25.2502885
300682,0,0,0,0,0,0.716547755,0.731392397,0,0,0,0.737592738,0.744881292,0.707764154
300683,0.661819774,0,1.375388797,0,0,1.425880226,1.424845587,0,1.381248147,0,2.13424881,0,0.71475466
300684,0,1.39084498,8.514016737,0.706062918,0.703305448,3.505141119,0,0.712908334,19.04300843,16.30870208,17.76911234,12.83897349,7.12555175
300685,0,0,0,0.724876867,0,3.536064651,9.96471143,4.991428008,6.424349713,2.130590786,4.981433044,5.71803103,3.563137087
300686,0,0,1.418409017,2.130078718,3.506342775,0,0,3.512620044,4.178428601,0,10.3891605,3.539692088,2.114391148
300687,0,0,0,0,0,0.702949768,4.305861861,3.545216767,0,1.352270344,0,3.572527869,4.341134935
300688,0,0,0,0,0,0,0,0,0,0.723791706,0,0,0
300689,0,0,0,4.28241488,0,2.095499548,7.113416957,4.212467492,4.817856925,6.976262415,0,5.63433618,0
300690,0,0,0,2.825474387,8.407619064,7.651319468,9.79005532,8.372002774,12.6407073,16.08188053,9.185247845,12.60028559,11.14980522
300691,0,0,0,0,0,93.3688788,92.64139302,95.20382611,118.8298209,58.73602927,23.41485133,50.95636108,26.41175668
300692,0,0,0,0,0,6.781657735,2.668803604,1.341234796,8.22121921,10.92933051,13.82671667,6.885239164,9.605876325
300693,0,0,0,0,5.358679711,6.840114274,34.81157885,14.98372618,13.45248256,7.787214123,10.67180037,9.096850027,7.094369526
300694,0,0,0,0,12.74490275,51.11434362,29.92655261,13.55253574,5.762735211,17.0259974,18.36066955,23.45967234,31.17318719
300695,0,4.976051534,4.284639712,0,15.65391115,25.81133308,15.11583733,12.81257514,7.118619147,6.329273465,7.78959857,6.315158308,0
300696,0,0,0,0,0,0.713588491,0,2.12381828,9.188061902,3.569487685,4.249553489,13.56020992,14.87540311
300697,0,0,0,0,0.707971924,2.815130764,0,1.399311622,7.783233995,0.7185176,11.29720318,9.91050793,11.21371869
300698,0,0,0,0,2.10738326,3.569688216,20.68707227,22.17128899,4.269532078,2.162890397,4.275454611,2.198884115,2.165077881
300699,0,0,0,0,0.728933236,2.858214559,23.79059065,33.63428204,20.66488092,30.12402889,19.29919328,24.05980144,21.89236481
300700,0.723138359,0.713694868,2.840574044,2.145822479,2.144166057,6.341167015,5.001570379,2.125953514,2.105688719,0.706777948,4.922278869,9.933969192,5.707999028
300701,0,0,0,0,0,0,2.15309766,0.720189795,13.58313624,3.563520135,1.379877739,5.719184546,15.1111628
300702,1.429331611,1.415670293,0.704769973,2.857593434,2.840561657,1.446811436,3.621901,14.99737096,2.930585246,6.406445462,11.4603381,7.19602391,5.732636951
300703,0,0,0,3.597541899,9.375583329,14.51816828,23.93122954,12.36023591,17.82376045,11.42131019,14.98351754,0.715319216,9.228398545
300705,0,1.434602723,0,0,3.589679902,0,0,0,4.992543,32.77435891,5.710147499,2.866126358,6.433742031
300706,0,0,0,0,3.57410478,9.272443838,1.418676905,7.098599725,7.854950117,24.12481709,24.23519833,4.2619988,2.084222649
300707,0,0,0,0,0,0,8.534947431,16.9097629,9.186369923,12.73043354,9.850441438,16.7757168,12.48763683
300708,0,1.429628196,0,4.970337539,7.699155389,39.28635374,26.00819342,7.788372804,6.398174164,3.415147331,2.876842024,0.716069895,2.128313654
300709,0,0,0,0.715921295,0,3.554724922,14.41977641,12.41197857,9.443898394,19.036986,45.08616702,45.36101275,29.94528447
300710,0,0,0,4.292313158,2.150679735,0,1.454560437,2.138758159,6.448598328,2.125681851,0,1.411854288,0
300711,0.684206406,0,0,1.456414579,1.411985524,0,1.42979679,11.44958768,2.836207045,2.123739147,8.644389615,9.99518829,7.921871687
300712,0,0,0,0,2.921022896,14.88290332,26.88315204,8.480450816,7.785542332,9.341006515,28.14245927,46.41166225,44.07494387
300713,0,0,0,0,0.684977064,0.70609129,0.722295048,0,4.300242464,2.125961737,4.992714521,1.410402274,0.711310461
300715,0,5.638899886,32.62652849,49.86015241,12.15257116,34.34285938,5.663812213,10.69592061,26.10706823,35.86744932,20.49614285,74.97616516,32.82945975
300716,0,0,0,0,0,0,0,0,0,0,0,0.705679026,0
300717,0,0,1.391230346,2.858984461,15.66170034,12.75240697,3.564652503,4.236232291,2.160624737,6.449409804,4.987880089,7.182311787,5.795064816
300718,3.620015763,2.863476522,2.842595743,5.816307296,0,2.186191712,10.03167039,4.928445791,9.892460382,10.57195515,9.225997406,17.77272537,14.82588098
300719,0,0,0,0,0,0.729002734,1.457583554,2.162301205,0,8.515216419,6.388701065,10.0219694,1.416628144
300720,0,0,3.537864075,4.202913787,1.395101814,3.558468687,4.294774096,4.290130727,2.099257122,2.858938382,1.394827733,9.336744159,3.579194931
300721,0.722988748,0,2.855850461,6.367965082,7.139897698,5.670908367,7.091077882,0,0,9.314710173,5.01343927,0,4.964836549
300722,0,0,0,0.723810786,0,0,7.857129061,5.688894396,0,9.346663611,0.710066529,6.39350175,6.448215774
300723,0,0,0,0,0,0,5.73421635,2.847131166,0,0,0,0,0
300724,0.718085125,2.831499445,14.20376526,9.225869408,7.879360891,22.23228674,14.42942104,12.97232814,19.38992614,18.71424469,38.96324176,31.91968555,30.86425676
300725,0,0,0,0,1.40153503,0,0,11.36766778,21.16853211,26.3080587,25.35716221,4.911260771,4.97618658
300726,0,0,0,2.83090425,0,2.813380625,0.702587411,0,2.761960632,2.759352301,16.87343928,2.09399654,7.764220345
300727,0,0,0,0,0,0,0,0,5.656962516,0,7.16734232,11.31204504,5.657998081
300729,0,0,0,0.712712446,9.333616449,2.10157873,41.85289642,46.02804465,87.36932761,78.34103743,74.45834576,99.39667628,113.8049615
300730,0,0,0,0,0,0,0,1.426308785,11.41677253,12.1620502,0,0.727185105,1.444289403
300731,0,0,0,0,0,2.162539818,5.011750511,10.00014006,4.997511828,12.14408893,7.800133069,7.183101948,2.129923517
300732,0,0,0,0,2.873737961,5.807717999,17.76744555,34.33098119,35.01696019,83.78218588,47.5216573,31.50455215,34.31838946
300733,0,0,0,0,6.502056668,2.918989814,10.70264576,2.775546317,3.640199864,4.294418745,4.26906627,4.357484394,7.179739386
300735,0,0,0,0,0,0,14.17175662,17.65781166,9.192286047,7.083071485,6.300964915,9.319980206,5.640796146
300736,0,0,0,0,0,1.426471987,7.86124893,3.536246722,0,0,0,0,0
300737,0,0,0,0,0,8.523893425,5.684925323,8.474734717,33.03492089,21.60904497,33.80033297,62.05169852,59.03121898
300738,0,0,0,0,0,0,0.748338181,1.459108773,0,0,4.229359191,4.27234864,2.187272867
300739,0,0,0,0,0,0,0,16.60543193,0,14.37802273,3.641155636,5.69984943,6.572915485
300741,0,0,0,0,0,2.197204514,11.55511852,0.725007109,3.581317906,3.575798237,0,0.709171218,0
300742,0,0,0,0.710800005,0.714580973,4.998782574,24.63359709,85.12518518,35.04650855,34.0347735,2.191506413,0.717357153,0.719872249
300743,0,0,0,0.725948011,0,0,1.461236688,0.730618344,0,2.906206783,3.57547572,2.182183693,0
300745,0,0,0.732611265,0,2.164397395,0,27.19012488,69.84695058,59.25610338,112.2017213,128.6851895,70.29742611,24.60261327
300746,0,0,0,0,0,0,4.348544636,7.244232094,0,13.80122118,2.167456679,17.3806686,1.460327755
300747,0,0,0,1.442152709,1.447257423,15.87187978,39.84137792,28.1119551,33.77096785,84.34701817,109.8053206,188.5619424,234.3826548
300748,0,0,0,0,0,2.860540295,4.96720795,12.75174601,5.663920321,11.30022521,11.39127116,13.69637154,12.89729951
300749,9.233734822,23.61927857,17.91337437,6.557278653,1.447740537,22.9800288,60.85834566,41.47969091,98.13562428,93.36097943,54.49055705,72.84589934,45.76048127
300750,0,0,0.730034627,2.12999171,58.08548123,95.32211748,605.6191686,791.2228618,974.5728474,750.4552864,264.6521286,895.8994358,1424.189543
300751,0,0,0,0.728024674,1.43349809,2.185267307,3.628811321,28.23552051,36.96790209,16.50734666,64.34305535,40.45342175,81.26020682
300752,0,0,0,0,0,0,8.70666328,19.29821811,36.98859185,75.87442319,85.5962482,24.89400472,7.79013653
300753,0,0,0,0,0,0,0,1.394636457,5.712441804,6.325652714,18.40480554,14.15490649,15.05015266
300756,0,0,0,0,0,0,0,5.00786064,2.852906178,0,1.447692482,9.911481505,13.36053017
300757,0,0,0,0,0,0.694395007,1.430658775,25.59851183,40.46620339,58.81738319,49.13759983,60.47074343,34.15744121
300758,0,5.761278078,2.859257866,1.426363248,0,0,5.724750775,0.695546,2.780156159,12.09011131,5.071571119,15.58886909,4.221804475
300759,0,0,0,0,0,0,0,0,0.724670178,0.706608699,0,9.168511409,12.15375448
300760,125.6246979,134.6633572,114.812417,157.3146486,163.640172,163.3239868,75.01362763,178.697369,449.714102,436.5783945,443.6424522,334.4029874,197.3918911
300761,0,0,0,0,0.695822894,0.71140856,2.162146171,3.564228353,1.449801588,10.74854324,12.19392846,6.495291342,3.635497344
300762,0,0,0,0,0,0,0.722950104,0,2.911731274,8.05968673,2.203544276,5.060023575,8.784016916
300763,0,0,0,0,0,0,0,0,0,0,28.11893184,25.53728034,59.1780097
300765,0,1.413373562,0.712167946,2.205866223,5.178960388,4.386435294,0,2.916003818,6.60830451,5.855064777,3.659638342,2.19781905,3.671384165
300766,0,0,0,0,0,0,0,0.747548465,8.805308106,4.379397724,7.30784495,19.03071758,12.43245452
300767,0,0,0,0,0,0,0,0.736510742,2.932386967,9.530147739,13.9078671,32.79261773,45.68221235
300768,0,0,0,11.64855639,17.27994599,35.69370297,110.9710367,163.5481675,122.6442001,212.345757,177.0106562,120.7328959,69.28680712
300769,0,0.712970123,2.1503046,0.738127708,0.723419862,7.242535106,8.017230123,19.44487458,28.70032087,12.28283777,15.83228446,13.04689966,19.42034768
300770,0,0,0,0,0,0,0,2.898777199,7.297630914,11.42828536,4.269190705,0,0
300771,0,0,0,0.688207296,0,1.396392819,0,2.864468572,21.46936474,50.23212703,98.29892576,101.6935913,43.82040692
300772,6.435779086,15.82312779,7.213844149,4.335921323,14.45192445,12.78542564,22.50407014,48.34123724,63.9886464,56.93439622,79.96612208,88.19804718,98.81344576
300773,0,0,0,0.719406047,0,0,0.699461663,9.256098029,9.308495038,7.139803554,14.3630323,7.870246179,4.350010408
300774,0,0,0,0,0,7.608831002,0,0,28.71223476,20.87256331,7.934066462,2.899323431,33.0151896
300775,0,0,0,0,0,0,0,0,7.822554268,2.17222414,5.014640134,2.200916647,3.584479739
300776,0,0,0,0.698333115,0,4.34211899,14.51873353,13.68567618,22.07073717,19.87679885,33.64272557,45.62511586,27.46175952
300777,0,0,0,1.454472631,0,0,15.88714564,11.58237746,0,0,5.061637076,0,12.20374734
300778,0,0,0,0,0,0.706494986,0,1.412048387,1.37279191,4.156098979,0,8.432344292,2.112310676
300779,0,0,0,0,0,0,0,0,0,0,2.109737025,3.497977525,13.31712946
300780,0,0,0,0,1.399214515,11.95773846,14.04110837,12.70717237,4.975750062,5.631887656,8.537599,4.930866758,6.481515269
300782,0,0,0,2.885899042,0,1.413852115,0.713325303,2.815616703,9.982595892,3.599083212,0.724383354,33.50767482,20.62941702
300783,0,0,0,0,0.712238939,5.712504253,45.3352319,55.77388937,0,9.061990505,13.27640561,4.224259375,11.04640726
300785,0,0,0,0,0,0,0,0,1.391030551,0,5.571329151,0.681353831,0.690795884
300787,0,0,1.394131833,0,10.57778389,0,0,3.468814969,2.039042241,0.701070722,9.916718501,1.387703597,1.40601801
300789,0,0,0,0,0.706716585,0,7.102211232,11.98045913,3.575747928,5.637256161,37.53962586,16.25270034,17.13887533
300790,0,0,0,0.720347758,0.719590107,5.712804455,17.68649435,67.42198437,23.36183645,50.00128506,79.95506833,67.84447529,78.3165314
300791,0,0,0.718116849,0,0.705824524,1.439621691,0,2.126793141,0.705307116,8.497639466,15.49287222,21.95308902,21.73299802
300793,0,0,0,0,7.002255709,1.391518269,32.20415908,44.10801518,44.06780827,36.26959354,44.05971055,51.63834816,34.54813188
300796,0,0,0,0,0,0,0,1.451936128,5.79970928,0,5.090842686,0,3.586589651
300797,0,0,0,0,0,0.736404957,4.352353426,12.2594027,18.81272794,13.85881338,20.46757816,20.34133335,20.91766861
300799,0,0,0,0,0,0,1.46649661,0,0,6.564977601,2.941401262,0.721315836,18.84793545
300800,2.902532137,7.233683952,56.93458048,55.90349299,56.57603181,27.64394321,29.4189947,17.10075027,22.04632898,2.925756093,32.75016451,16.37679695,6.443362293
300801,0,0,0,0,0,0,0,0,0,0,1.424595443,0,2.141035158
300802,0,0,0,0,0,0,0,9.204527107,3.587056406,0,15.7818336,2.197342055,0
300806,0,0,3.566285226,0,21.54694149,8.558330779,7.875154136,3.621678643,8.538223682,12.94446246,15.09667172,44.40153093,54.29118137
300807,0,0,1.458435916,0,13.08375718,17.44514235,18.68484402,7.101054143,19.16052135,14.46125875,4.906975411,20.48340939,7.842908741
300808,0,0,0,0,0,0,0,12.12185603,7.980872878,15.80904418,17.02780009,8.563955151,4.969953915
300809,0,0,0,0,0.68847318,1.438718836,0,2.14157249,14.14597572,7.060311875,8.518747424,12.64564286,2.140010695
300810,0,0,0,0,0,0,10.00139917,5.706920747,13.43963353,3.559631544,1.430643665,2.09238871,0
300811,0,0,0,0,2.108891311,20.40367747,3.515547367,8.418242661,5.666088756,2.150006112,12.7674187,7.844246341,16.57358597
300812,0,0,0,0,0,0,0,9.219383826,0,62.2375563,17.17181637,59.40287862,40.52906012
300813,0,0,0.701866121,1.397615079,0.699630904,12.86517413,24.02695685,17.74683439,14.70334357,8.447474777,0,0,0
300814,0,0,0,0,0,0,0,0,0.715432126,3.58611147,1.422448064,5.67931943,8.627952624
300815,0,0,0,0,0,0,0,0,0,0,23.61604005,16.48787198,0
300816,0,0,0,0,0.689748142,0.723103959,24.15030578,0,14.15120971,32.05101555,25.15377978,26.65837261,4.991111545
300817,0,0,4.291045042,2.831463757,10.89925367,6.418897445,8.649598982,7.931896414,5.11484461,12.39015483,8.735344714,16.63384526,15.21168097
300818,0,0,0,0,0,0,0,0,0,1.433544329,5.800767475,12.3326344,11.61863412
300819,0,0,0,0,0,0,0.731881159,0.741246714,15.26545696,5.09192712,5.676467235,12.37133415,10.84791917
300820,3.595212747,7.988297846,10.18755258,10.03317786,15.75643876,24.29744369,30.69649021,13.62297596,12.68353287,20.03980941,16.29702253,13.39315166,2.867435112
300821,0,0,0,0,0,2.848041884,4.291380904,5.049820202,8.572966444,9.251272505,8.604996184,9.981677472,2.138522609
300822,0,0,0,0,0,0,0,14.21957059,45.47655713,42.76409764,15.70899099,9.983813303,7.122218382
300823,8.578517475,61.20349552,48.86132446,98.58986214,68.5736949,52.52817716,66.82771559,40.94223732,70.72879753,47.01252404,86.42763112,47.75083531,56.16038303
300824,0.702875125,0,7.004639847,19.21659446,10.17321929,0,0,0,0,0,0,0,0
300825,0,0.727363242,2.181861192,23.42148566,43.26933266,50.39227138,56.24609621,98.56942414,129.7574816,139.075005,160.7368167,208.7641885,380.991481
300826,0,0,0,0,0.707769827,0.725698917,1.463438427,17.30259203,7.095067558,4.249158871,6.491052685,7.215408272,7.917822574
300827,0,0,0,1.455697442,0.711801637,8.011471167,17.9297891,5.065328936,11.53781698,12.94772868,47.71086592,22.35628445,25.66610579
300828,0,0,0,0,0,0,0,0,0,5.720320468,2.880070282,4.259874128,4.25374014
300829,1.440223559,4.306442576,4.307798024,3.572821336,1.435699502,8.668594308,4.343015203,7.219481685,7.224626721,10.1370637,7.870662781,3.592184743,2.161816707
300830,0,0,0,0,0,1.432458599,3.583153391,0,0,5.702057712,1.410043807,2.838675908,11.58238283
300831,0,0,0,0,0,1.4464096,1.429294212,6.603182751,5.727918186,4.261115508,5.740209544,12.9378222,10.76385713
300832,0,0,5.747505453,2.871428161,22.99400587,36.54516629,9.217457505,77.70802577,37.46652378,28.414306,12.14488755,14.26299359,7.875907575
300833,0,0,0,0,3.551373304,4.283320713,19.87608345,49.86047546,60.60130467,57.42939756,61.01898043,58.80100959,72.2158405
300834,0,0,0,0,0,0,0,0,1.439461361,0,1.425072663,3.586818585,2.179187706
300835,9.264048835,4.256657363,7.735718095,15.67707771,7.182803914,10.0060022,7.95969973,9.22963629,15.75906056,9.933593123,14.44596124,17.2452853,17.16173584
300836,0,0,0,0,0,4.923342325,7.130232258,23.09736074,37.2220446,26.86819079,0,7.763795563,15.73332865
300837,0,0,0,0,0,0,0,0,0,0,0,7.836440354,5.012572988
300838,0,0,2.927904313,3.617982297,4.331320553,5.728966338,1.423244859,13.69286605,4.331146945,3.595600611,9.244405376,15.6725257,3.516644269
300839,0,0,0,0,1.424168313,5.004808158,4.225216944,2.138826558,1.408860574,4.174000449,9.250998238,13.48218469,8.560274476
300840,0,0,0,0,1.430937973,1.40107269,8.535228458,7.837498279,5.709087952,1.417590721,3.567124987,4.929762298,1.424344178
300841,0,0,0,0,0,0,0,0,4.949987782,8.522247569,7.77489751,9.178744376,7.888112906
300842,0,0,0,0,0,0,0.710257331,1.453256083,3.613471469,6.347246995,13.93635319,15.06183119,10.0704444
300843,0,0,0,0,0,0.723992736,5.853729443,14.49952868,10.18454224,15.21379777,11.51209088,25.4252245,31.57471415
300844,0,0,0,0,0,0,0.72948717,0.717381425,0,2.873214429,1.437694142,10.68969697,5.597453928
300845,0,0,0,1.382484938,1.442192298,0,7.136348183,4.970409883,2.091782432,1.419176837,48.00836101,51.1818561,11.98523265
300846,0,0,0,0,0,0,4.184263343,1.41981178,0,14.15780651,10.59627027,5.539948843,2.713346697
300847,0,0,0,0,0,0,0,0.700788528,0,1.384203558,0,0,2.818580459
300848,0,0,0,0.686353821,0.681350732,0.707513315,4.890998125,17.94000976,11.35347542,32.97309353,30.55595581,14.67238152,24.65518875
300849,0,0,0,0,0,0,0,2.163108671,2.181543107,21.06770167,1.436607393,5.738695554,8.597534737
300850,0,9.400448306,7.198533911,0,0,5.021611985,8.575450113,7.232183377,8.613149447,13.57608402,15.77564072,10.81092979,4.34568904
300851,0,0,4.329017061,4.349804181,3.628722849,9.43228478,15.7907385,10.16444253,20.87487498,38.80731442,20.04432225,12.93423096,15.07720395
300852,0,0,0,0,0,0,0,0,2.824675232,15.68105676,12.18549833,13.08252465,5.737474939
300853,0,0,0,0,17.13689067,22.11483788,12.92887259,7.77525651,45.54097466,35.86515767,25.76283836,123.5704779,81.0927046
300854,0,0,0,0,0,0,0.69851524,0,0.719868406,12.69570372,23.58313105,23.74256955,4.286490217
300855,0,1.411127009,2.836391026,0,21.41830982,0,2.826351183,1.414570092,0,3.453936949,3.519234381,6.396845462,4.265548706
300857,0,0,0,0,0,0,12.12581798,0,7.792469067,9.86685476,3.464188458,8.59341488,5.007914516
300858,0,0,0,0,0,0,2.17917043,1.430639488,6.387295065,12.96122708,15.84217599,2.102513531,1.399555266
300861,0,0,0,0,0,0,0,5.685831917,31.54156919,13.67219911,14.25057534,9.355250332,2.155527667
300862,10.73231343,19.3175658,19.38589492,11.45397629,17.8798116,23.51885559,19.88101402,21.41904912,11.24204494,12.08551084,16.89324346,10.46108671,4.966623598
300863,0,0,0,0,0,0,2.942389906,2.887524994,2.795929181,0,5.045964678,2.860504699,2.909680147
300864,0,0,0,0,0,0,0,0,0,0.708740343,18.4779363,15.64573675,36.97955579
300865,0,0,0.696004766,6.454802049,20.014334,24.35609523,47.41616232,8.580147199,1.448965302,5.820053948,15.74985244,102.8132875,30.36664265
300866,0,0,0,0,0,0,3.48165577,17.08996067,105.4108673,102.3469011,98.63126056,158.8460525,311.516552
300867,0,0,14.46838522,0,0,0,0,0,0,0,0.723709445,0,6.53261137
300868,0,0,0.712132555,0,9.303418985,11.50006658,2.116617571,12.91313696,5.013047228,9.981579569,12.26980084,13.71115121,2.868698025
300869,0,0.713890572,0,1.42131398,20.00635987,19.94030108,15.83374927,9.259411638,24.81530825,10.69604531,13.57580318,24.96484714,37.72361719
300870,0,0,0,0,0.732263349,1.441759671,0,7.80675335,2.136958054,16.30272576,15.71953306,12.84339013,10.80672873
300871,0,0,0,0,0.711783128,2.128448459,2.890162239,0.699323094,3.56260809,4.259431869,1.386678517,0.710510691,2.802032643
